timestamp,v_enc,v_ave,v_comp,v_acc,v_setp,yawrate,yawrate_traj,yawrate_setp,yaw,yaw_traj,yaw_setp,beta,beta_setp,beta_dot,beta_dot_setp,x_cor,y_cor,x_cor_setp,y_cor_setp,a_x,a_y,a_setp,d_la,d_l,d_r,d_ra,wall_la,wall_l,wall_r,wall_ra,v_p,v_i,v_d,duty_v,yawrate_p,yawrate_i,yawrate_d,duty_yaw,yaw_p,yaw_i,wall_p,wall_i,wall_d,diag_p,voltage,turn_type,on_wall_center_time,not_corner_l_elapsed_time,not_corner_r_elapsed_time,in_detect_edge_area,detected_edge,three_section_ahead_dist
0.001000, 0.000380, 0.000038, 0.000158, 0.000380, 0.001000, 0.145451, 0.000000, 0.000000, 0.000000,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.500000, 0.382115, 0.500000, 0.382111,-0.027517, 0.239282, 1.000000, 0.147208, 0.043557, 0.073744, 0.225888, 72.000000, 454.000000, 110.000000,20.000000, 0.000385, 0.000003, 0.000048, 0.000436, -0.000114, -0.000001, -0.000013, -0.000127, 0.000000,0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.633700, 2.000000, 15.100472, 34.284786, 3.614920,0.000000, 0.000000, 0.235610
0.003000, -0.000380, 0.000000, 0.000360, -0.000380, 0.003000, 0.004919, 0.000000, -0.002732, -0.000273,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.500000, 0.382120, 0.500000, 0.382122,-0.045464, 0.256032, 1.000000, 0.147208, 0.043518, 0.073744, 0.225888, 72.000000, 455.000000, 110.000000,20.000000, 0.001200, 0.000018, 0.000143, 0.001361, -0.000006, -0.000001, 0.000001, -0.000006, -0.000137,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.629304, 2.000000, 15.102473, 34.286785, 3.616920,0.000000, 0.000000, 0.235609
0.005000, 0.000000, 0.000000, 0.000595, 0.000000, 0.005000, 0.004919, 0.000000, -0.002732, -0.000273,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.500000, 0.382115, 0.500000, 0.382178,-0.019143, 0.236889, 1.000000, 0.147208, 0.043557, 0.073744, 0.225888, 72.000000, 454.000000, 110.000000,20.000000, 0.002000, 0.000045, 0.000226, 0.002271, -0.000006, -0.000001, 0.000001, -0.000007, -0.000137,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.629304, 2.000000, 15.104474, 34.288784, 3.618920,0.000000, 0.000000, 0.235610
0.007000, -0.000380, -0.000114, 0.000719, -0.000380, 0.007000, 0.004919, 0.000000, -0.004098, -0.000410,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.500000, 0.382107, 0.500000, 0.382278,-0.057428, 0.235693, 1.000000, 0.147208, 0.043557, 0.073744, 0.225888, 72.000000, 454.000000, 110.000000,20.000000, 0.002846, 0.000084, 0.000307, 0.003237, -0.000007, -0.000002, 0.000001, -0.000008, -0.000205,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.629304, 2.000000, 15.106475, 34.290783, 3.620920,0.000000, 0.000000, 0.235610
0.009000, 0.000000, -0.000114, 0.000945, 0.000000, 0.009000, 0.004919, 0.000000, -0.004098, -0.000410,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.500000, 0.382103, 0.500000, 0.382422,-0.063410, 0.222533, 1.000000, 0.147208, 0.043557, 0.073744, 0.225888, 72.000000, 454.000000, 110.000000,20.000000, 0.003646, 0.000136, 0.000375, 0.004157, -0.000007, -0.000002, 0.000001, -0.000008, -0.000205,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.629304, 2.000000, 15.108476, 34.292782, 3.622920,0.000000, 0.000000, 0.235611
0.011000, 0.000761, -0.000076, 0.001073, 0.000761, 0.011000, 0.004919, 0.000000, -0.004098, -0.000410,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.500000, 0.382103, 0.500000, 0.382611,-0.025125, 0.186640, 1.000000, 0.148055, 0.043518, 0.073744, 0.225888, 71.000000, 455.000000, 110.000000,20.000000, 0.004430, 0.000200, 0.000434, 0.018871, -0.000007, -0.000002, 0.000001, -0.000008, -0.000205,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.626374, 2.000000, 15.110476, 34.294781, 3.624920,0.000000, 0.000000, 0.235611
0.013000, 0.000380, 0.000038, 0.000785, 0.000380, 0.013000, 0.004919, 0.000000, -0.002732, -0.000273,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.500000, 0.382115, 0.500000, 0.382844,-0.179462, -0.187837, 1.000000, 0.147208, 0.043557, 0.073744, 0.221494, 72.000000, 454.000000, 110.000000,21.000000, 0.005185, 0.000275, 0.000483, 0.019879, -0.000006, -0.000001, 0.000000, -0.000007, -0.000137,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.624908, 2.000000, 15.112477, 34.296780, 3.626920,0.000000, 0.000000, 0.235610
0.015000, 0.001522, 0.000266, 0.000623, 0.001522, 0.015000, 4.783007, 0.000000, -0.021037, -0.002104,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.500000, 0.382128, 0.500000, 0.383122,-0.008375, -0.004786, 1.000000, 0.147208, 0.043480, 0.073744, 0.225888, 72.000000, 456.000000, 110.000000,20.000000, 0.005893, 0.000360, 0.000523, 0.020841, -0.003773, -0.000025, -0.000410, -0.004208, -0.001052,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.623443, 2.000000, 15.114478, 34.298779, 3.628919,0.000000, 0.000000, 0.235608
0.017000, 0.000380, 0.000494, 0.000821, 0.000380, 0.017000, 8.577370, 0.000000, -0.139063, -0.013906,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.500000, 0.382153, 0.500000, 0.383444,0.014357, 0.260818, 1.000000, 0.147208, 0.043557, 0.073744, 0.225888, 72.000000, 454.000000, 110.000000,20.000000, 0.006602, 0.000457, 0.000558, 0.021810, -0.006846, -0.000080, -0.000702, -0.007627, -0.006953,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.623443, 2.000000, 15.116479, 34.300777, 3.630919,0.000000, 0.000000, 0.235606
0.019000, 0.002663, 0.000913, 0.000918, 0.002663, 0.019000, 9.561094, 0.000000, -0.320472, -0.032047,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.500000, 0.382174, 0.500000, 0.383811,-0.363709, 0.372084, 1.000000, 0.147208, 0.043557, 0.073744, 0.225888, 72.000000, 454.000000, 110.000000,20.000000, 0.007235, 0.000563, 0.000581, 0.022700, -0.007761, -0.000148, -0.000730, -0.008640, -0.016024,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.620513, 2.000000, 15.118480, 34.302776, 3.632919,0.000000, 0.000000, 0.235604
0.021000, 0.003423, 0.001407, 0.001975, 0.003423, 0.021000, 1.129174, 0.000000, -0.479479, -0.047948,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.500000, 0.382229, 0.500000, 0.384222,0.260818, 0.647259, 1.000000, 0.147208, 0.043557, 0.073982, 0.225888, 72.000000, 454.000000, 109.000000,20.000000, 0.007837, 0.000678, 0.000597, 0.023563, -0.001263, -0.000178, 0.000049, -0.001392, -0.023974,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.620513, 2.000000, 15.120481, 34.304775, 3.634919,0.000000, 0.000000, 0.235599
0.023000, 0.003804, 0.002016, 0.003354, 0.003804, 0.023000, -5.335298, 0.000000, -0.458442, -0.045844,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.500000, 0.382301, 0.500000, 0.384678,-0.002393, 0.677169, 1.000000, 0.147208, 0.043557, 0.073744, 0.225888, 72.000000, 454.000000, 110.000000,20.000000, 0.008394, 0.000802, 0.000607, 0.024382, 0.003830, -0.000151, 0.000591, 0.004271, -0.022922,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.620513, 2.000000, 15.122481, 34.306774, 3.636919,0.000000, 0.000000, 0.235593
